ID,floor,rent
BJ1704714582590750720,28,98.4503190519599
BJ1709535511871225856,14,119.04761904761904
BJ1691030936721817600,27,83.87096774193549
BJ1683095051447566336,29,125.92389816589105
BJ1710584650759405568,25,76.00760076007602
BJ1715995390647468032,14,89.97955010224949
BJ1698635000930369536,16,128.30188679245282
BJ1642490971100807168,14,88.78504672897196
BJ1705189723342897152,13,184.4506148353828
BJ1694960074197303296,18,93.24009324009324
BJ1701948489426010112,13,117.77777777777776
BJ1712064147803340800,13,123.8095238095238
BJ1673964840349073408,17,86.05969537599891
BJ1672227489482539008,27,82.51764170270886
BJ1701197575001997312,17,141.66666666666666
BJ1667202150536577024,27,84.10280373831776
BJ1676096331329830912,25,76.29629629629629
BJ1668498878128717824,27,100.0
BJ1626131340057378816,17,151.37614678899084
BJ1679401071341993984,14,83.11688311688312
BJ1634129204708638720,6,134.45378151260502
BJ1645714819560505344,17,70.4225352112676
BJ1649668613784731648,10,136.73469387755102
BJ1604722603224727552,19,118.85245901639344
BJ1604721856294682624,19,112.0358514724712
BJ1619620926326833152,6,174.69657962486207
BJ1711627526129844224,6,126.71594508975711
BJ1641620180758953984,6,189.3491124260355
BJ1659191233865580544,6,117.24137931034484
BJ1656284773670191104,6,169.81132075471697
BJ1665975557059248128,15,116.15111871866976
BJ1674000153947668480,24,145.63106796116506
BJ1691708707534012416,7,145.48693586698337
BJ1690938768187457536,12,136.49851632047478
BJ1679744834350350336,19,121.95121951219512
BJ1694325284771201024,12,161.77619100747518
BJ1695997310644781056,19,129.8701298701299
BJ1701506444752322560,11,154.5778834720571
BJ1701830690686894080,4,138.88888888888889
BJ1690284640478167040,3,109.3667313459164
BJ1692011464849620992,17,143.21123657394656
BJ1692462829682032640,11,144.20910319963946
BJ1692474449149820928,6,147.05882352941177
BJ1669724524146327552,6,190.7216494845361
BJ1716662687754092544,6,170.94017094017096
BJ1659550107864924160,6,160.6217616580311
BJ1712095467342397440,6,158.4576785950086
BJ1718225258915299328,6,164.64471403812823
BJ1705223273479929856,16,186.5896232093416
BJ1702189415431929856,6,176.056338028169
BJ1672907287255056384,6,180.41237113402065
BJ1705531942952239104,5,160.19417475728156
BJ1711289758681923584,6,181.2366737739872
BJ1662078488317788160,6,189.0909090909091
BJ1717777677747748864,6,147.44801512287336
BJ1717201502805688320,5,162.43654822335026
BJ1637315798131277824,6,174.54545454545453
BJ1670041007825092608,6,200.0
BJ1704189609988063232,6,166.66666666666666
BJ1636931918115110912,6,185.6946354883081
BJ1654468284034056192,6,180.0
BJ1698279464468742144,6,181.8181818181818
BJ1701969450900652032,6,162.16216216216216
BJ1692469074631589888,6,180.4878048780488
BJ1670053120450756608,6,149.12280701754386
BJ1693124686134640640,16,201.85029436501264
BJ1709844835529129984,17,140.54054054054055
BJ1692487218276335616,17,132.1949876067199
BJ1699980189267656704,18,112.37638597542704
BJ1689945926619103232,6,159.3228777694797
BJ1715646007636656128,14,148.24227022448116
BJ1714936582038880256,6,134.45378151260505
BJ1696440567417798656,11,162.51154201292707
BJ1708062348381519872,6,146.03174603174602
BJ1619193119524257792,17,169.9986400108799
BJ1693964718735097856,16,200.82561642307263
BJ1705215916502941696,6,201.10608345902463
BJ1693237213698981888,6,154.25531914893617
BJ1644917549873233920,6,140.96185737976782
BJ1710591008493797376,6,136.52482269503545
BJ1718266927480045568,6,185.5160093445101
BJ1699630152801058816,24,142.01914171040443
BJ1701942613298380800,6,139.51048951048952
BJ1712066083227172864,11,186.6368047779022
BJ1666676260656381952,6,157.6271186440678
BJ1687735444566966272,16,154.15549597855227
BJ1691312796676915200,6,145.53014553014552
BJ1671373369599066112,6,106.94307337940111
BJ1718141422411972608,14,67.37120211360634
BJ1705873193497001984,6,121.4882308276386
BJ1703257059971039232,19,140.84507042253523
BJ1692448626623643648,8,96.0008777223106
BJ1647440538904821760,16,133.31519521153584
BJ1670059488717045760,6,118.75
BJ1680438746165542912,1,140.0
BJ1675426918133923840,22,155.6836902800659
BJ1661683816156102656,6,165.45454545454547
BJ1702169865307029504,6,143.67816091954023
BJ1676806812386459648,6,129.87012987012986
BJ1707273730595487744,5,165.17357222844345
BJ1707995489162493952,7,147.05882352941177
BJ1707253359427190784,7,148.33274000237333
BJ1701939054632763392,6,154.89953979122237
BJ1707604614875971584,6,128.53470437017995
BJ1715993724124659712,6,121.21212121212122
BJ1710583759490777088,6,180.7465618860511
BJ1685906537723199488,6,142.02898550724638
BJ1688460611995828224,16,119.56838728492272
BJ1689467560862416896,5,145.55468135326512
BJ1689512045482868736,6,138.0952380952381
BJ1690340901676646400,7,140.4255319148936
BJ1689140156897951744,14,128.2051282051282
BJ1691318631402569728,17,117.74193548387096
BJ1684070484779466752,6,136.11111111111111
BJ1698645375243517952,6,150.0
BJ1718492800485425152,6,130.03901170351105
BJ1688152403834044416,18,138.21138211382114
BJ1700008370167087104,6,132.81569268492032
BJ1698957122634514432,6,98.21428571428572
BJ1661242728928772096,6,111.42061281337048
BJ1713486201316442112,6,161.37040714995035
BJ1702267912787591168,6,116.02209944751382
BJ1700016037975556096,6,128.88888888888889
BJ1718190720499580928,6,112.06896551724138
BJ1694678602576035840,5,137.68001266023106
BJ1710684519322877952,6,114.68620579802484
BJ1686011443612221440,16,101.53010153010152
BJ1694356597607759872,6,174.24242424242425
BJ1717067409984061440,6,122.4570412798736
BJ1668623040700743680,6,159.8990111508521
BJ1686683952988815360,16,107.14285714285714
BJ1718207840079839232,6,132.42338851708348
BJ1717533551982804992,6,169.32
BJ1695415898656997376,6,105.00525026251312
BJ1672818818147155968,5,150.1748611396832
BJ1693200829386850304,13,173.68421052631578
BJ1691688451931373568,6,132.51783893985728
BJ1678609679904669696,6,120.0
BJ1716010605174849536,5,144.04338247754615
BJ1694563620987338752,6,135.61113067981682
BJ1711256745680044032,14,107.90257938546912
BJ1620357220069801984,6,137.97983371661064
BJ1710664230987890688,6,118.35748792270532
BJ1700073256968519680,6,140.25245441795232
BJ1714293758238916608,5,110.54192504718252
BJ1712321134789132288,6,135.29713992121938
BJ1716379470513831936,6,145.75866188769413
BJ1713126893370212352,6,136.91128148959473
BJ1701113494797025280,14,134.77566944493705
BJ1700872644951277568,4,169.22263352723428
BJ1677230209155203072,16,132.69230769230768
BJ1670423567138816000,6,112.6126126126126
BJ1689217429965635584,16,122.99724874575176
BJ1679465827604103168,6,112.24489795918367
BJ1676206838292414464,12,166.66666666666666
BJ1634485327903064064,5,162.9955947136564
BJ1652161302748987392,16,114.33471487780476
BJ1711953687494000640,4,182.7318410232983
BJ1697508515360276480,14,120.30477208929288
BJ1693569470599004160,6,146.53548252041028
BJ1688040787469664256,6,132.95346628679962
BJ1699461270601728000,7,156.55985805239536
BJ1714253568577372160,6,122.56904722993954
BJ1688756614091243520,16,162.04029871776808
BJ1692836059747975168,18,174.20696827873115
BJ1709131916013207552,16,124.61563359766951
BJ2727640900623933440,6,129.03225806451613
BJ1604842188636684288,16,112.66458531288175
BJ1717447359975129088,18,169.0067602704108
BJ1705529050937688064,6,121.49326264634416
BJ1689520788517945344,16,102.90124339002428
BJ1716678539538857984,14,93.26424870466322
BJ1708524715775098880,18,112.5
BJ1709073374195482624,19,150.51020408163265
BJ1710228753772183552,6,98.55072463768116
BJ1714589212512092160,14,141.05793450881612
BJ1718531905734836224,17,122.05567451820129
BJ1712031732825325568,5,92.83387622149836
BJ1718135713339277312,15,124.2890084550346
BJ1697503599501770752,13,130.75060532687652
BJ1699377855332352000,5,100.0
BJ1674342079838289920,22,117.32957878681216
BJ1689931948119556096,18,93.65853658536584
BJ1718906025643343872,6,95.02692429521696
BJ1712032864649871360,19,88.95348837209302
BJ1716717877018492928,6,113.04347826086956
BJ1706635203847389184,18,96.73852957435048
BJ1691668917761605632,6,118.1818181818182
BJ1708809353865199616,7,146.2522851919561
BJ1716741744315334656,17,102.51630941286112
BJ1671540270878949376,18,115.70247933884298
BJ1687038012900245504,18,95.08990318118948
BJ1718112432712318976,18,112.16216216216216
BJ1704781634777120768,6,98.41269841269842
BJ1691388454308413440,18,114.4879267277269
BJ1691753692379742208,6,105.82010582010582
BJ1709080590537457664,7,118.34928475867036
BJ1696747174278201344,6,104.79272615194944
BJ1660501933502234624,6,130.0
BJ1679127108489576448,6,114.3674052894925
BJ1667436298769530880,18,95.3846153846154
BJ1657988321315389440,18,106.539309331374
BJ1694996155844263936,18,93.3609958506224
BJ1708772765621813248,22,103.3458209533652
BJ1702945142949806080,6,107.23860589812332
BJ1703001094289883136,6,93.58288770053476
BJ1693839883681923072,6,118.64406779661016
BJ1691771242408837120,16,92.34059097978228
BJ1694558551801856000,16,74.14272474513439
BJ1717557527782096896,16,118.77529473869436
BJ1681871151426437120,4,128.72379551305627
BJ1668475165412950016,5,173.57001972386587
BJ1698583277335478272,6,128.30635609948678
BJ1681539376217063424,5,108.5615593387614
BJ1690938074445381632,16,113.78848728246318
BJ1689142522510573568,18,107.84313725490196
BJ1698182569536782336,6,98.82352941176472
BJ1716348534694871040,6,86.74698795180723
BJ1693964197886427136,4,175.0477402928071
BJ1717562462905040896,6,70.83333333333333
BJ1690233164930220032,4,147.27272727272728
BJ1718193507740418048,6,78.57142857142857
BJ1718255645544677376,4,92.85714285714286
BJ1718947200966328320,4,137.8640776699029
BJ1718237978788102144,4,88.79310344827586
BJ1700864264673165312,6,125.25252525252525
BJ1693255320719065088,4,155.19444951615847
BJ1690263353160630272,6,97.6
BJ1718465881983418368,5,156.1611374407583
BJ1649595138156003328,6,109.375
BJ1678658510864252928,6,109.19540229885058
BJ1685186710683516928,6,103.33333333333331
BJ1714119156476936192,6,95.2755905511811
BJ1692061605447073792,6,117.6470588235294
BJ1715654892506316800,6,92.6470588235294
BJ1715650481021255680,6,102.78745644599304
BJ1693907503324069888,3,114.41647597254004
BJ1712811079358218240,26,126.52889076339098
BJ1697811827330646016,26,127.06389088298636
BJ1706717087570853888,26,133.33333333333334
BJ1702942726397362176,6,99.33333333333331
BJ1712788650372104192,26,132.43243243243242
BJ1712804596696481792,18,131.66666666666666
BJ1705133622937255936,18,145.0
BJ1716086617258590208,6,129.13907284768212
BJ1715960542478204928,26,162.63688604575518
BJ1710971834981154816,12,173.2620320855615
BJ1716015873359085568,16,126.78571428571428
BJ1701450813269868544,6,194.1176470588236
BJ1697254504644214784,19,138.42079922965817
BJ1699982872313593856,26,139.17525773195877
BJ1697578772850540544,18,109.78956999085088
BJ1701533739751833600,9,143.13725490196077
BJ1701838670580940800,27,106.25
BJ1680951547409727488,18,107.99136069114472
BJ1681875324062662656,15,130.43478260869566
BJ1691378427367522304,5,144.02618657937808
BJ1665570480033103872,6,139.2405063291139
BJ1638146046422941696,6,122.03389830508476
BJ1666350315047223296,27,166.2921348314607
BJ1667050868622491648,19,128.0487804878049
BJ1677899146868031488,26,140.9090909090909
BJ1666089608863023104,6,172.7447216890595
BJ1708453157014601728,27,138.08837656099902
BJ1688388597071216640,3,150.81967213114754
BJ1705928060609495040,24,116.6709878143635
BJ1692037906291490816,27,135.17572844698108
BJ1670720670343888896,18,136.36363636363637
BJ1673553627106508800,26,142.38304250080293
BJ1680113921597374464,27,121.95121951219512
BJ1683379051982487552,6,112.17948717948718
BJ1696452407405314048,6,140.35695719979205
BJ1716713674384605184,9,144.82758620689654
BJ1709520514910781440,18,100.3167898627244
BJ1701801781798895616,6,147.7832512315271
BJ1689942489860931584,6,152.13675213675214
BJ1716795171049308160,18,108.69565217391305
BJ1616315144546025472,18,134.02061855670104
BJ1569575746379186176,16,149.8422712933754
BJ1717811959665000448,16,132.0
BJ1713767020358533120,6,153.19148936170214
BJ1713178516884815872,7,112.11573236889691
BJ1698567548674506752,6,127.1186440677966
BJ1709811267054600192,27,124.34241989478718
BJ1708007681115029504,6,142.34265134625278
BJ1683003210064723968,6,148.4848484848485
BJ1692802843058110464,24,117.02750146284376
BJ1714550256043032576,6,125.9022998153433
BJ1715287906114863104,16,135.3846153846154
BJ1712074784109494272,15,116.66666666666669
BJ1668893227022811136,24,93.22033898305084
BJ1715598186514481152,15,133.33333333333334
BJ1717875575562960896,19,133.33333333333334
BJ1701226811431583744,6,132.72727272727272
BJ1703309894590922752,6,131.67520117044623
BJ1669213835191386112,9,141.62953532781668
BJ1712123608299470848,25,122.64150943396228
BJ1656653817598443520,26,149.42528735632183
BJ1678411388273295360,6,162.4087591240876
BJ1711659349744549888,19,130.71065989847716
BJ1699322196431732736,27,105.55555555555556
BJ1709936446783094784,12,153.7935748462064
BJ1687015808317784064,26,89.51215873489483
BJ1719196493744701440,6,134.10596026490066
BJ1698265959355121664,27,92.0
BJ1657708315498512384,6,104.4776119402985
BJ1717898680406638592,26,149.45372088229232
BJ1671533315431071744,16,81.9612678610285
BJ1636588046637858816,15,101.12359550561796
BJ1709552011080368128,9,89.28571428571429
BJ1698971351672422400,6,92.85714285714286
BJ1706907000434065408,15,94.93308932860572
BJ1661290908580052992,8,86.61417322834646
BJ1699325722994147328,10,101.6260162601626
BJ1702956580665819136,6,107.87486515641856
BJ1615341769598173184,6,106.85714285714286
BJ1706219545485639680,6,95.50561797752808
BJ1709151281811030016,5,68.19851012485573
BJ1679363079701266432,5,198.8636363636364
BJ1700381331134873600,3,84.0630472854641
BJ1697506338055127040,4,122.36286919831224
BJ1618458575946907648,3,162.5
BJ1695089794557673472,4,116.0
BJ1718122002264358912,5,94.82758620689656
BJ1706232197435883520,6,106.14525139664804
BJ1717506514106712064,4,85.55555555555556
BJ1718499760802889728,4,81.21546961325967
BJ1704847645610082304,3,162.16216216216216
BJ1709809644345491456,4,142.10526315789474
BJ1695797267170066432,4,69.89247311827957
BJ1617033528086626304,3,184.0490797546012
BJ1715631682599518208,5,88.37209302325581
BJ1704441664266829824,6,126.984126984127
BJ1688095877345837056,11,100.0
BJ1684500674420670464,8,105.96026490066224
BJ1673900189015867392,9,109.375
BJ1688012022500818944,6,130.45368894042616
BJ1709800062554472448,6,116.66666666666669
BJ1714883772391882752,6,100.0
BJ1709442308690149376,6,116.07142857142856
BJ1704108151244062720,7,110.70780399274048
BJ1708439090854100992,6,134.22818791946307
BJ1710583597003440128,9,74.11764705882354
BJ1698620629672001536,10,124.5890292438138
BJ1698198025689628672,7,100.0
BJ1716824682491019264,6,95.76271186440678
BJ1717471992300437504,11,96.42857142857144
BJ1717504058547240960,9,90.9090909090909
BJ1717523074598830080,6,95.23809523809524
BJ1717449567898697728,6,81.03727714748784
BJ1712461504881623040,6,68.47826086956522
BJ1705423485188177920,6,85.1063829787234
BJ1673509803093131264,11,89.47368421052632
BJ1685504268645171200,8,93.90048154093098
BJ1714932651401412608,5,98.8533017002768
BJ1711351544680546304,10,137.5
BJ1704080414403985408,6,117.10144927536231
BJ1702901256126726144,6,127.61020881670534
BJ1695290267193573376,6,82.71604938271605
BJ1669641553804525568,9,102.1798365122616
BJ1684518524854206464,6,109.43396226415096
BJ1689677848928845824,11,94.6969696969697
BJ1696391065566707712,9,90.9090909090909
BJ1711313326631288832,6,170.0
BJ1704725997246480384,9,82.3529411764706
BJ1704456262218940416,5,92.10526315789474
BJ1714252640294010880,10,100.0
BJ1678701545564143616,6,105.0
BJ1695657681827659776,9,80.35714285714286
BJ1701448153456181248,10,96.90721649484536
BJ1713386624265486336,11,68.37606837606837
BJ1710651552366067712,10,126.28138463824097
BJ1709909921258012672,20,129.80769230769232
BJ1712057912936890368,18,129.35883014623172
BJ1656273682797953024,20,140.5509597622681
BJ1667129073282842624,16,158.00690820901008
BJ1685870342830030848,10,134.96143958868896
BJ1651097350048841728,16,141.4093801555503
BJ1665608698770227200,14,153.33333333333334
BJ1710647520494878720,16,117.3469387755102
BJ1709093918039080960,17,150.52631578947367
BJ1713039150946451456,10,140.77071969030442
BJ1711363928593793024,14,124.17384338073305
BJ1677314029523042304,6,171.42857142857142
BJ1675157343211356160,13,174.1654571843251
BJ1709140225655046144,16,168.86930983847284
BJ1687454353947885568,4,176.99115044247787
BJ1695637455090221056,14,138.3303844297893
BJ1681586870451961856,25,161.75014205698514
BJ1674044259411427328,5,156.53495440729483
BJ1661632566286876672,25,165.76600470775455
BJ1695385182711840768,15,130.0
BJ1655881674631675904,17,146.7391304347826
BJ1680848180737998848,15,173.46938775510205
BJ2872598290665308160,16,168.86930983847284
BJ1688466695011696640,8,161.76470588235293
BJ1700833390699216896,9,133.91877058177826
BJ1575848537525059584,12,192.30769230769232
BJ1679005827895132160,16,159.5138625142423
BJ1696024764063154176,10,131.10846245530394
BJ1701521572986093568,15,129.98522895125555
BJ1701511739444559872,6,144.44444444444446
BJ1718137436871065600,15,146.69926650366747
BJ1712860779096571904,9,124.03100775193798
BJ1690593423574171648,25,173.5428945645056
BJ1673901599044403200,6,125.15644555694615
BJ1702151919843147776,5,156.86274509803923
BJ1705455143710883840,6,175.43859649122808
BJ2890603226078920704,4,114.0625
BJ1718624163230384128,11,116.39937920331091
BJ1715737667259334656,18,164.74654377880185
BJ1718510814366793728,16,172.56471176691258
BJ1649436626142625792,11,127.41751990898749
BJ1698670907238645760,14,106.25
BJ1671500954454720512,11,137.37704918032787
BJ1670477565862608896,14,105.24011093271056
BJ1712521435118829568,22,139.88978380669775
BJ1704144911256780800,22,146.94677261347556
BJ1712764625772085248,20,97.82608695652172
BJ1704074807001219072,5,143.1064572425829
BJ1705087196630876160,5,168.44191231112214
BJ1714972495552970752,6,113.18242343541944
BJ1696466043062452224,15,134.96932515337423
BJ1710852180765835264,24,113.97058823529412
BJ1675087602874580992,25,201.8181818181818
BJ1717516003493019648,4,193.1993817619784
BJ1712827852333776896,16,138.56812933025404
BJ1715352552603648000,17,140.21774991751897
BJ1706960966966575104,16,145.01891551071878
BJ1718637890503704576,18,139.72602739726025
BJ1700833507082764288,6,159.72222222222223
BJ1675865129264087040,15,147.2957422324511
BJ1703326454311288832,5,149.38488576449913
BJ1695712898304704512,5,157.89473684210526
BJ1692199627589156864,12,197.18309859154928
BJ1714872390799851520,18,122.28676245796392
BJ1710252730448084992,12,161.68861712135464
BJ1707237746734530560,15,140.0
BJ1684928277984051200,17,146.89265536723164
BJ1700848225960853504,9,187.7729257641921
BJ1710981227919441920,20,126.05042016806723
BJ1710959572128104448,16,130.67624959163672
BJ1702171104476397568,14,170.4435405771838
BJ1704717704910340096,16,148.64976463787266
BJ1703248965056593920,18,182.36173393124065
BJ1702994404383391744,14,140.97316962255573
BJ1704059055938469888,18,128.0
BJ1692843322978074624,4,195.1219512195122
BJ1656148760641667072,12,174.22566371681415
BJ1670308135694237696,16,166.66666666666666
BJ1693905012545028096,7,169.3002257336343
BJ1659178734147600384,12,166.66666666666666
BJ1694551448764809216,18,133.11780926119616
BJ1665943026280693760,14,141.30434782608697
BJ1705504331911921664,16,138.97662665824384
BJ1685528117965225984,20,113.79310344827586
BJ1716818545377017856,10,163.79310344827587
BJ1670819594819862528,10,122.22222222222224
BJ1703288051431636992,20,121.0751473080959
BJ1669300718416166912,16,121.95121951219512
BJ1693805898268409856,12,109.5072175211548
BJ1715929627857256448,6,117.986798679868
BJ1718996323551674368,6,138.59275053304904
BJ1659101171769409536,5,129.54545454545453
BJ1618222746389446656,6,123.07692307692308
BJ1685250513324474368,19,129.1655902867476
BJ1646003878832898048,6,130.14827018121912
BJ1673266911384698880,5,202.53164556962025
BJ1688443443291881472,5,132.45033112582783
BJ1705104942118731776,16,139.69732246798603
BJ1688831325189963776,14,116.84724877841512
BJ1715952112585670656,28,149.45054945054946
BJ1696009373920264192,28,151.64835164835165
BJ1684103487379472384,28,146.51162790697674
BJ1685150061903740928,6,191.2568306010929
BJ1703725469767041024,15,136.36363636363637
BJ1716043097856540672,5,156.0
BJ1709789565637623808,5,150.19762845849803
BJ1690732371340427264,6,118.33333333333331
BJ1715667081761914880,15,146.51162790697674
BJ1700439218175606784,28,139.17525773195877
BJ1700010873814253568,14,132.3671497584541
BJ1696757417787785216,6,184.21052631578948
BJ1697480562115084288,20,127.67847229932276
BJ1712762506625155072,28,176.47058823529412
BJ1702246721758691328,6,105.83446404341926
BJ1697916583109722112,5,100.0
BJ1708417951633244160,28,157.14285714285714
BJ1705513459665338368,11,137.653181131442
BJ1711311774969495552,18,125.43223269374194
BJ1716486919434534912,5,196.0
BJ1645711703100358656,25,164.28955866523145
BJ1692774587093221376,15,146.6937485894832
BJ1698310431019368448,15,146.51162790697674
BJ1709989407013994496,6,144.44444444444446
BJ1701843183954034688,29,165.60509554140128
BJ1715606921873981440,18,147.6585571649557
BJ1702147222243639296,5,132.6530612244898
BJ1702592806779879424,9,147.10208884966167
BJ1716296915957579776,6,163.79310344827587
BJ1712688043363663872,6,148.2479784366577
BJ1712711714337718272,6,167.04805491990845
BJ1713196082642550784,14,150.53763440860214
BJ1717158315261165568,6,144.3298969072165
BJ1705091190602334208,12,150.4918514168257
BJ1716291936920272896,6,154.63917525773198
BJ1714143977046802432,6,123.35526315789474
BJ1718127364518445056,6,140.7884151246983
BJ1681640637067165696,7,163.4117178158629
BJ1714228306024333312,5,150.66225165562915
BJ1669324637168730112,6,110.0
BJ1703297439609389056,14,126.02739726027396
BJ1679757993450668032,6,97.10144927536231
BJ1693482006211461120,6,115.2542372881356
BJ1680888788533903360,5,121.66666666666669
BJ1716742474778542080,10,184.1085271317829
BJ1657361049256460288,12,146.1901949202599
BJ1716851158519119872,6,117.1875
BJ1654424978747031552,6,138.53367433930094
BJ1652877166473379840,6,120.54329371816638
BJ1655113806419853312,6,157.17092337917487
BJ1655203621786091520,5,123.57723577235772
BJ1654683955657441280,7,114.8936170212766
BJ1691777319028391936,18,130.08352731754073
BJ1668597106996150272,6,138.33333333333334
BJ1695782423133945856,12,119.04761904761904
BJ1696077929894641664,12,127.77777777777776
BJ1705193904074129408,14,126.02739726027396
BJ1682723173067390976,18,130.08352731754073
BJ1681571134207688704,14,140.25974025974023
BJ1701937402542555136,6,150.82956259426845
BJ1714512657999986688,20,160.0
BJ1712329055023398912,6,157.64705882352942
BJ1695383927901913088,6,144.92753623188406
BJ1698242544711761920,4,123.59550561797752
BJ1717434442571579392,6,139.10969793322735
BJ1670062037562032128,19,135.51401869158877
BJ1691730734252818432,18,148.64864864864865
BJ1669675067425947648,6,115.32125205930808
BJ1709881335637606400,6,102.6073619631902
BJ1701147767910432768,5,150.7537688442211
BJ1709934695694729216,14,134.23878711307643
BJ1717540227284729856,19,108.6206896551724
BJ1712700779489394688,6,111.11111111111111
BJ1687006939017379840,16,174.3119266055046
BJ1717748522926735360,6,119.03973509933776
BJ1687454391725981696,16,133.72093023255815
BJ1621778886612221952,14,131.70637226418748
BJ1683463645922590720,16,158.33333333333334
BJ1626817397103001600,6,193.939393939394
BJ1691295201684881408,14,143.82402707275804
BJ1659939403809685504,18,129.81861454689698
BJ1648666162575179776,16,130.42668157257313
BJ1636651338588749824,12,134.1831600134183
BJ1660492313274613760,14,130.99979040033537
BJ1697623045658640384,13,172.18543046357615
BJ1697572213223325696,20,133.06451612903226
BJ1699633717481308160,18,131.42857142857142
BJ1711014396823601152,16,136.6982124079916
BJ1698202650840924160,10,135.4581673306773
BJ1694987103655428096,17,152.7441272516591
BJ1700106680739561472,8,170.8860759493671
BJ1699288450320039936,18,130.20833333333334
BJ1679796768599965696,6,182.2710978795796
BJ1679102816758530048,6,135.13513513513513
BJ1679024466287394816,5,173.33333333333334
BJ1679416786342117376,12,125.49019607843135
BJ1699340968886534144,6,142.6056338028169
BJ1695825095206895616,14,123.1048334845147
BJ1680063444201504768,18,196.1528726904581
BJ1695659705663225856,12,132.013201320132
BJ1699637895909867520,6,119.42446043165468
BJ1681245316227006464,9,141.8918918918919
BJ1680969478776553472,6,125.0
BJ1696468808715206656,6,150.27322404371583
BJ1682252549089918976,10,167.39736946990834
BJ1681626368061734912,7,177.7434312210201
BJ1700798716933308416,5,201.82291666666669
BJ1696784872892268544,19,140.81632653061226
BJ1702957538082816000,18,124.7026007055542
BJ1690654506896850944,6,140.0
BJ1683165764263084032,6,154.76190476190476
BJ1691000530844778496,6,184.93150684931507
BJ1684128629849587712,20,130.43478260869566
BJ1684906470556041216,6,109.93657505285412
BJ1685254996322418688,7,155.03875968992247
BJ1682592345553371136,6,200.0
BJ1681216831483805696,6,124.0
BJ1709872329200238592,5,111.76470588235294
BJ1711261403551105024,6,121.66666666666669
BJ1682632858411204608,6,119.04761904761904
BJ1702609710047297536,6,110.17964071856288
BJ1673956392060321792,5,123.63636363636364
BJ1684168677378752512,4,165.70327552986512
BJ1675482037827403776,5,139.2405063291139
BJ1685258888074493952,7,154.5595054095827
BJ1685270919603290112,5,162.36162361623616
BJ1571452247726882816,6,141.39693356047698
BJ1684162934118285312,18,142.22222222222223
BJ1628668061273817088,29,170.2127659574468
BJ1628641423496577024,29,180.8510638297872
BJ1597786195440435200,15,186.3905325443787
BJ1686320614178029568,19,149.5628163828808
BJ1682624058853687296,14,145.34883720930233
BJ1697513915421818880,20,200.0
BJ1697585929662758912,30,189.1891891891892
BJ1696801004072206336,5,161.0738255033557
BJ1698311258610073600,6,172.22222222222223
BJ1697901183093440512,5,143.1064572425829
BJ1709098980605952000,6,133.33333333333334
BJ1710227286441066496,29,176.0
BJ1709503731944390656,6,131.42857142857142
BJ1698593586624331776,6,171.42857142857142
BJ1699737829367611392,6,146.26865671641792
BJ1697610464898318336,14,136.8421052631579
BJ1697857106599739392,6,125.0
BJ1634118372167778304,6,149.03896103896105
BJ1571133287189970944,5,144.14414414414415
BJ1698256877344784384,6,120.06861063464838
BJ1632632793253019648,5,195.0
BJ1645670328505991168,19,125.03473186996388
BJ1647961212404629504,19,136.40238704177324
BJ1592000856843091968,7,171.94744976816074
BJ1648200197014028288,6,146.42857142857142
BJ1602631606315515904,29,190.0
BJ1660523228285632512,19,129.62962962962962
BJ1663402723774562304,15,177.00402502303476
BJ1653396943147106304,5,164.28571428571428
BJ1652279560311406592,6,122.05882352941175
BJ1686952250452213760,6,137.77777777777777
BJ1704401560047452160,16,156.8100358422939
BJ1704008492848775168,14,148.05414551607444
BJ1659767174132137984,5,152.30769230769232
BJ1690668556993167360,16,139.58333333333334
BJ1688172995543040000,18,177.80411912875982
BJ1658855863227514880,20,144.25814615627965
BJ1709921046393520128,14,118.03405572755418
BJ1705451236225974272,12,197.37289865922548
BJ1718284206473216000,16,75.0
BJ1718160569258737664,17,66.30860022544924
BJ1676144025784025088,16,169.23076923076923
BJ1676583321024331776,17,167.97312430011198
BJ1718554730445144064,18,110.76923076923076
BJ1684151715772760064,16,139.08205841446454
BJ1706289557042888704,16,189.6551724137931
BJ1718257744105963520,18,94.88372093023256
BJ1695663417056034816,17,140.6707179833446
BJ1704499959933435904,14,136.45833333333334
BJ1693923729920229376,14,141.73228346456693
BJ1653394793016852480,16,160.1863987185088
BJ1700135216309338112,16,161.81229773462783
BJ1698197268919746560,16,127.45098039215686
BJ1648255832279744512,13,175.84994138335287
BJ1682252304260005888,10,188.5992795083704
BJ1710567075958751232,18,122.28676245796392
BJ1705106647715676160,16,183.3333333333333
BJ1694953004827934720,16,170.8860759493671
BJ1697487347379077120,6,105.26315789473684
BJ1705482625075904512,22,114.28571428571428
BJ1693181296395681792,6,135.71428571428572
BJ1610190544049274880,12,132.38095238095238
BJ1707797360937009152,12,148.93617021276594
BJ1689637899730944000,18,116.43835616438356
BJ1691786425965477888,20,184.4111138431276
BJ1693901176904351744,6,123.92426850258175
BJ1702964117972713472,18,143.773501437735
BJ1700805093206523904,6,136.47058823529412
BJ1706906747752415232,6,156.25
BJ1711302815869042688,6,130.66666666666666
BJ1647943606817783808,18,168.12373907195698
BJ1657615045154045952,9,111.28284389489951
BJ1702205088778420224,5,142.85714285714286
BJ1705433219375038464,6,119.11852293031566
BJ1689953168307257344,6,144.03292181069958
BJ1648565484863356928,6,120.93023255813954
